Request_id,Pickup_point,Driver_id,Status,Request_date,Request_time,Drop_date,Drop_time
1634,Airport,65,Trip Completed,12/7/2016,7:13:00 AM,12/7/2016,8:04:00 AM
1636,Airport,136,Trip Completed,12/7/2016,7:17:00 AM,12/7/2016,7:47:00 AM
1637,Airport,48,Trip Completed,12/7/2016,7:09:00 AM,12/7/2016,8:15:00 AM
1638,City,86,Trip Completed,12/7/2016,7:15:00 AM,12/7/2016,7:50:00 AM
1639,City,NA,No Cars Available,12/7/2016,7:12:00 AM,NA,NA
1640,City,165,Cancelled,12/7/2016,7:18:00 AM,NA,NA
1641,City,299,Cancelled,12/7/2016,7:20:00 AM,NA,NA
1642,City,30,Cancelled,12/7/2016,7:17:00 AM,NA,NA
1643,Airport,30,Trip Completed,12/7/2016,7:18:00 AM,12/7/2016,8:10:00 AM
1644,Airport,143,Trip Completed,12/7/2016,7:16:00 AM,12/7/2016,7:58:00 AM
1645,City,248,Trip Completed,12/7/2016,7:17:00 AM,12/7/2016,8:30:00 AM
1646,City,NA,No Cars Available,12/7/2016,7:18:00 AM,NA,NA
1647,Airport,195,Trip Completed,12/7/2016,7:13:00 AM,12/7/2016,7:51:00 AM
1648,City,17,Cancelled,12/7/2016,7:20:00 AM,NA,NA
1649,City,39,Cancelled,12/7/2016,7:24:00 AM,NA,NA
1650,City,180,Cancelled,12/7/2016,7:14:00 AM,NA,NA
1651,Airport,81,Trip Completed,12/7/2016,7:21:00 AM,12/7/2016,7:59:00 AM
1652,Airport,236,Trip Completed,12/7/2016,7:16:00 AM,12/7/2016,8:25:00 AM
1653,City,84,Cancelled,12/7/2016,7:27:00 AM,NA,NA
1654,Airport,175,Trip Completed,12/7/2016,7:23:00 AM,12/7/2016,8:06:00 AM
1655,Airport,269,Cancelled,12/7/2016,7:27:00 AM,NA,NA
1656,City,82,Trip Completed,12/7/2016,7:26:00 AM,12/7/2016,8:35:00 AM
1657,Airport,150,Trip Completed,12/7/2016,7:29:00 AM,12/7/2016,8:12:00 AM
1658,Airport,228,Trip Completed,12/7/2016,7:29:00 AM,12/7/2016,8:39:00 AM
1659,City,296,Trip Completed,12/7/2016,7:24:00 AM,12/7/2016,8:14:00 AM
1660,City,118,Cancelled,12/7/2016,7:26:00 AM,NA,NA
1661,City,83,Cancelled,12/7/2016,7:30:00 AM,NA,NA
1662,City,276,Trip Completed,12/7/2016,7:27:00 AM,12/7/2016,8:32:00 AM
1663,Airport,132,Trip Completed,12/7/2016,7:33:00 AM,12/7/2016,8:21:00 AM
1664,Airport,78,Trip Completed,12/7/2016,7:35:00 AM,12/7/2016,8:45:00 AM
1666,City,177,Trip Completed,12/7/2016,7:37:00 AM,12/7/2016,8:49:00 AM
1667,City,182,Trip Completed,12/7/2016,7:42:00 AM,12/7/2016,8:03:00 AM
1668,City,206,Cancelled,12/7/2016,7:35:00 AM,NA,NA
1669,City,224,Cancelled,12/7/2016,7:39:00 AM,NA,NA
1670,City,269,Cancelled,12/7/2016,7:36:00 AM,NA,NA
1671,Airport,54,Trip Completed,12/7/2016,7:41:00 AM,12/7/2016,8:50:00 AM
1672,City,130,Trip Completed,12/7/2016,7:37:00 AM,12/7/2016,8:13:00 AM
1673,City,NA,No Cars Available,12/7/2016,7:46:00 AM,NA,NA
1674,City,126,Cancelled,12/7/2016,7:47:00 AM,NA,NA
1675,Airport,244,Trip Completed,12/7/2016,7:35:00 AM,12/7/2016,8:22:00 AM
1676,Airport,28,Trip Completed,12/7/2016,7:44:00 AM,12/7/2016,8:40:00 AM
1677,City,87,Trip Completed,12/7/2016,7:38:00 AM,12/7/2016,8:16:00 AM
1678,City,138,Cancelled,12/7/2016,7:39:00 AM,NA,NA
1679,City,168,Trip Completed,12/7/2016,7:46:00 AM,12/7/2016,8:24:00 AM
1680,City,234,Trip Completed,12/7/2016,7:48:00 AM,12/7/2016,8:45:00 AM
1681,Airport,66,Trip Completed,12/7/2016,7:53:00 AM,12/7/2016,8:44:00 AM
1682,City,155,Trip Completed,12/7/2016,7:47:00 AM,12/7/2016,8:38:00 AM
1683,City,131,Cancelled,12/7/2016,7:57:00 AM,NA,NA
1684,City,274,Cancelled,12/7/2016,7:50:00 AM,NA,NA
1685,City,NA,No Cars Available,12/7/2016,7:47:00 AM,NA,NA
1686,City,263,Trip Completed,12/7/2016,7:49:00 AM,12/7/2016,9:02:00 AM
1687,City,8,Cancelled,12/7/2016,7:51:00 AM,NA,NA
1688,City,152,Trip Completed,12/7/2016,7:51:00 AM,12/7/2016,8:21:00 AM
1689,Airport,160,Trip Completed,12/7/2016,7:51:00 AM,12/7/2016,8:32:00 AM
1690,Airport,298,Trip Completed,12/7/2016,7:52:00 AM,12/7/2016,8:56:00 AM
1691,City,13,Cancelled,12/7/2016,7:54:00 AM,NA,NA
1692,Airport,23,Trip Completed,12/7/2016,7:52:00 AM,12/7/2016,9:01:00 AM
1693,Airport,286,Cancelled,12/7/2016,7:50:00 AM,NA,NA
1694,City,112,Trip Completed,12/7/2016,7:54:00 AM,12/7/2016,8:48:00 AM
1695,City,84,Cancelled,12/7/2016,7:57:00 AM,NA,NA
1696,Airport,13,Trip Completed,12/7/2016,8:01:00 AM,12/7/2016,8:42:00 AM
1697,City,139,Cancelled,12/7/2016,7:59:00 AM,NA,NA
1698,City,45,Trip Completed,12/7/2016,7:56:00 AM,12/7/2016,8:56:00 AM
1699,City,114,Cancelled,12/7/2016,8:02:00 AM,NA,NA
1700,City,186,Cancelled,12/7/2016,7:58:00 AM,NA,NA
1701,City,178,Trip Completed,12/7/2016,7:58:00 AM,12/7/2016,8:47:00 AM
1702,City,210,Cancelled,12/7/2016,8:02:00 AM,NA,NA
1703,City,260,Cancelled,12/7/2016,8:05:00 AM,NA,NA
1704,City,77,Cancelled,12/7/2016,7:59:00 AM,NA,NA
1705,City,197,Trip Completed,12/7/2016,8:08:00 AM,12/7/2016,9:00:00 AM
1706,City,199,Trip Completed,12/7/2016,8:11:00 AM,12/7/2016,9:12:00 AM
1707,City,206,Cancelled,12/7/2016,8:10:00 AM,NA,NA
1708,Airport,221,Trip Completed,12/7/2016,8:10:00 AM,12/7/2016,8:39:00 AM
1709,City,292,Trip Completed,12/7/2016,8:09:00 AM,12/7/2016,9:11:00 AM
1710,City,NA,No Cars Available,12/7/2016,8:11:00 AM,NA,NA
1711,City,NA,No Cars Available,12/7/2016,8:12:00 AM,NA,NA
1712,Airport,67,Trip Completed,12/7/2016,8:14:00 AM,12/7/2016,9:06:00 AM
1713,Airport,220,Trip Completed,12/7/2016,8:08:00 AM,12/7/2016,8:45:00 AM
1714,Airport,272,Trip Completed,12/7/2016,8:14:00 AM,12/7/2016,9:22:00 AM
1715,City,NA,No Cars Available,12/7/2016,8:13:00 AM,NA,NA
1716,City,NA,No Cars Available,12/7/2016,8:07:00 AM,NA,NA
1717,City,NA,No Cars Available,12/7/2016,8:07:00 AM,NA,NA
1718,City,278,Cancelled,12/7/2016,8:14:00 AM,NA,NA
1719,City,NA,No Cars Available,12/7/2016,8:14:00 AM,NA,NA
1720,City,NA,No Cars Available,12/7/2016,8:16:00 AM,NA,NA
1721,City,55,Trip Completed,12/7/2016,8:10:00 AM,12/7/2016,8:47:00 AM
1722,City,63,Cancelled,12/7/2016,8:17:00 AM,NA,NA
1723,City,65,Cancelled,12/7/2016,8:18:00 AM,NA,NA
1724,City,271,Trip Completed,12/7/2016,8:19:00 AM,12/7/2016,9:27:00 AM
1725,City,246,Cancelled,12/7/2016,8:17:00 AM,NA,NA
1726,City,277,Cancelled,12/7/2016,8:25:00 AM,NA,NA
1727,City,NA,No Cars Available,12/7/2016,8:17:00 AM,NA,NA
1728,City,131,Cancelled,12/7/2016,8:20:00 AM,NA,NA
1729,City,NA,No Cars Available,12/7/2016,8:19:00 AM,NA,NA
1730,City,222,Cancelled,12/7/2016,8:25:00 AM,NA,NA
1731,City,NA,No Cars Available,12/7/2016,8:26:00 AM,NA,NA
1732,City,73,Cancelled,12/7/2016,8:19:00 AM,NA,NA
1733,City,102,Cancelled,12/7/2016,8:23:00 AM,NA,NA
1734,City,259,Cancelled,12/7/2016,8:25:00 AM,NA,NA
1735,City,250,Trip Completed,12/7/2016,8:28:00 AM,12/7/2016,9:33:00 AM
1736,City,NA,No Cars Available,12/7/2016,8:26:00 AM,NA,NA
1737,City,NA,No Cars Available,12/7/2016,8:30:00 AM,NA,NA
1738,City,132,Cancelled,12/7/2016,8:26:00 AM,NA,NA
1739,City,203,Cancelled,12/7/2016,8:30:00 AM,NA,NA
1740,City,NA,No Cars Available,12/7/2016,8:32:00 AM,NA,NA
1741,Airport,64,Trip Completed,12/7/2016,8:32:00 AM,12/7/2016,9:08:00 AM
1742,City,135,Cancelled,12/7/2016,8:30:00 AM,NA,NA
1743,Airport,295,Trip Completed,12/7/2016,8:28:00 AM,12/7/2016,9:10:00 AM
1745,City,172,Trip Completed,12/7/2016,8:22:00 AM,12/7/2016,9:13:00 AM
1746,City,NA,No Cars Available,12/7/2016,8:30:00 AM,NA,NA
1747,City,182,Cancelled,12/7/2016,8:27:00 AM,NA,NA
1748,City,89,Trip Completed,12/7/2016,8:33:00 AM,12/7/2016,9:14:00 AM
1749,City,160,Cancelled,12/7/2016,8:33:00 AM,NA,NA
1750,City,NA,No Cars Available,12/7/2016,8:43:00 AM,NA,NA
1751,Airport,269,Trip Completed,12/7/2016,8:39:00 AM,12/7/2016,9:29:00 AM
1752,City,NA,No Cars Available,12/7/2016,8:36:00 AM,NA,NA
1753,City,NA,No Cars Available,12/7/2016,8:39:00 AM,NA,NA
1754,City,118,Trip Completed,12/7/2016,8:42:00 AM,12/7/2016,9:39:00 AM
1755,City,168,Cancelled,12/7/2016,8:40:00 AM,NA,NA
1756,Airport,5,Trip Completed,12/7/2016,8:40:00 AM,12/7/2016,9:23:00 AM
1757,City,79,Cancelled,12/7/2016,8:38:00 AM,NA,NA
1758,Airport,105,Trip Completed,12/7/2016,8:44:00 AM,12/7/2016,9:19:00 AM
1759,Airport,126,Trip Completed,12/7/2016,8:46:00 AM,12/7/2016,9:56:00 AM
1760,City,NA,No Cars Available,12/7/2016,8:45:00 AM,NA,NA
1761,Airport,NA,No Cars Available,12/7/2016,8:48:00 AM,NA,NA
1762,City,210,Cancelled,12/7/2016,8:50:00 AM,NA,NA
1763,City,266,Cancelled,12/7/2016,8:51:00 AM,NA,NA
1764,City,NA,No Cars Available,12/7/2016,8:54:00 AM,NA,NA
1765,Airport,NA,No Cars Available,12/7/2016,8:48:00 AM,NA,NA
1766,Airport,43,Trip Completed,12/7/2016,8:45:00 AM,12/7/2016,9:52:00 AM
1767,City,70,Cancelled,12/7/2016,8:46:00 AM,NA,NA
1768,City,NA,No Cars Available,12/7/2016,8:53:00 AM,NA,NA
1769,City,8,Trip Completed,12/7/2016,8:57:00 AM,12/7/2016,9:24:00 AM
1770,City,28,Cancelled,12/7/2016,8:50:00 AM,NA,NA
1771,City,47,Trip Completed,12/7/2016,8:56:00 AM,12/7/2016,9:27:00 AM
1772,Airport,135,Trip Completed,12/7/2016,8:54:00 AM,12/7/2016,9:32:00 AM
1773,Airport,212,Trip Completed,12/7/2016,8:57:00 AM,12/7/2016,10:03:00 AM
1774,Airport,297,Trip Completed,12/7/2016,8:53:00 AM,12/7/2016,10:00:00 AM
1775,City,109,Trip Completed,12/7/2016,8:57:00 AM,12/7/2016,9:52:00 AM
1776,Airport,128,Cancelled,12/7/2016,9:02:00 AM,NA,NA
1777,City,131,Cancelled,12/7/2016,8:58:00 AM,NA,NA
1778,City,243,Cancelled,12/7/2016,9:01:00 AM,NA,NA
1779,Airport,NA,No Cars Available,12/7/2016,8:55:00 AM,NA,NA
1780,City,37,Trip Completed,12/7/2016,8:58:00 AM,12/7/2016,9:45:00 AM
1781,City,52,Cancelled,12/7/2016,9:01:00 AM,NA,NA
1782,Airport,241,Trip Completed,12/7/2016,8:58:00 AM,12/7/2016,9:46:00 AM
1783,City,NA,No Cars Available,12/7/2016,9:06:00 AM,NA,NA
1784,City,245,Cancelled,12/7/2016,9:02:00 AM,NA,NA
1785,City,NA,No Cars Available,12/7/2016,9:03:00 AM,NA,NA
1786,Airport,27,Trip Completed,12/7/2016,9:03:00 AM,12/7/2016,9:58:00 AM
1787,City,52,Cancelled,12/7/2016,9:08:00 AM,NA,NA
1788,City,220,Cancelled,12/7/2016,9:08:00 AM,NA,NA
1789,City,45,Cancelled,12/7/2016,9:10:00 AM,NA,NA
1790,Airport,75,Trip Completed,12/7/2016,9:06:00 AM,12/7/2016,9:58:00 AM
1791,City,215,Cancelled,12/7/2016,9:08:00 AM,NA,NA
1792,City,NA,No Cars Available,12/7/2016,9:10:00 AM,NA,NA
1793,City,163,Cancelled,12/7/2016,9:13:00 AM,NA,NA
1794,City,25,Cancelled,12/7/2016,9:03:00 AM,NA,NA
1795,City,141,Cancelled,12/7/2016,9:03:00 AM,NA,NA
1796,City,176,Cancelled,12/7/2016,9:06:00 AM,NA,NA
1797,Airport,177,Trip Completed,12/7/2016,9:15:00 AM,12/7/2016,9:41:00 AM
1798,City,248,Cancelled,12/7/2016,9:10:00 AM,NA,NA
1799,City,NA,No Cars Available,12/7/2016,9:11:00 AM,NA,NA
1800,City,94,Trip Completed,12/7/2016,9:09:00 AM,12/7/2016,10:05:00 AM
1801,City,138,Cancelled,12/7/2016,9:18:00 AM,NA,NA
1802,Airport,243,Trip Completed,12/7/2016,9:11:00 AM,12/7/2016,10:25:00 AM
1803,City,NA,No Cars Available,12/7/2016,9:13:00 AM,NA,NA
1804,Airport,18,Trip Completed,12/7/2016,9:12:00 AM,12/7/2016,9:57:00 AM
1805,Airport,73,Trip Completed,12/7/2016,9:11:00 AM,12/7/2016,10:03:00 AM
1806,City,NA,No Cars Available,12/7/2016,9:15:00 AM,NA,NA
1807,City,1,Trip Completed,12/7/2016,9:17:00 AM,12/7/2016,9:58:00 AM
1808,Airport,211,Trip Completed,12/7/2016,9:13:00 AM,12/7/2016,10:30:00 AM
1809,Airport,10,Trip Completed,12/7/2016,9:13:00 AM,12/7/2016,10:01:00 AM
1810,City,154,Trip Completed,12/7/2016,9:18:00 AM,12/7/2016,9:54:00 AM
1811,City,266,Trip Completed,12/7/2016,9:14:00 AM,12/7/2016,10:07:00 AM
1812,Airport,181,Trip Completed,12/7/2016,9:16:00 AM,12/7/2016,10:09:00 AM
1813,Airport,NA,No Cars Available,12/7/2016,9:19:00 AM,NA,NA
1814,City,38,Trip Completed,12/7/2016,9:19:00 AM,12/7/2016,9:59:00 AM
1815,City,97,Cancelled,12/7/2016,9:20:00 AM,NA,NA
1816,City,14,Trip Completed,12/7/2016,9:24:00 AM,12/7/2016,10:07:00 AM
1817,City,44,Cancelled,12/7/2016,9:29:00 AM,NA,NA
1818,Airport,116,Trip Completed,12/7/2016,9:29:00 AM,12/7/2016,10:38:00 AM
1819,City,138,Cancelled,12/7/2016,9:25:00 AM,NA,NA
1820,City,190,Cancelled,12/7/2016,9:24:00 AM,NA,NA
1821,Airport,199,Trip Completed,12/7/2016,9:31:00 AM,12/7/2016,10:36:00 AM
1822,City,NA,No Cars Available,12/7/2016,9:31:00 AM,NA,NA
1823,City,NA,No Cars Available,12/7/2016,9:31:00 AM,NA,NA
1824,City,NA,No Cars Available,12/7/2016,9:31:00 AM,NA,NA
1825,City,213,Cancelled,12/7/2016,9:35:00 AM,NA,NA
1826,City,4,Trip Completed,12/7/2016,9:27:00 AM,12/7/2016,10:27:00 AM
1827,Airport,147,Trip Completed,12/7/2016,9:35:00 AM,12/7/2016,10:24:00 AM
1828,City,172,Cancelled,12/7/2016,9:33:00 AM,NA,NA
1829,Airport,222,Trip Completed,12/7/2016,9:33:00 AM,12/7/2016,10:20:00 AM
1830,City,102,Trip Completed,12/7/2016,9:33:00 AM,12/7/2016,10:43:00 AM
1831,Airport,255,Cancelled,12/7/2016,9:27:00 AM,NA,NA
1832,Airport,287,Trip Completed,12/7/2016,9:36:00 AM,12/7/2016,10:08:00 AM
1833,City,192,Cancelled,12/7/2016,9:34:00 AM,NA,NA
1834,City,229,Cancelled,12/7/2016,9:33:00 AM,NA,NA
1835,Airport,36,Trip Completed,12/7/2016,9:35:00 AM,12/7/2016,10:30:00 AM
1836,Airport,173,Trip Completed,12/7/2016,9:37:00 AM,12/7/2016,10:19:00 AM
1837,City,227,Cancelled,12/7/2016,9:36:00 AM,NA,NA
1838,City,88,Trip Completed,12/7/2016,9:40:00 AM,12/7/2016,10:10:00 AM
1839,City,238,Trip Completed,12/7/2016,9:44:00 AM,12/7/2016,10:54:00 AM
1840,City,190,Cancelled,12/7/2016,9:37:00 AM,NA,NA
1841,City,20,Cancelled,12/7/2016,9:41:00 AM,NA,NA
1842,City,62,Trip Completed,12/7/2016,9:40:00 AM,12/7/2016,10:18:00 AM
1843,City,72,Cancelled,12/7/2016,9:39:00 AM,NA,NA
1844,City,114,Trip Completed,12/7/2016,9:40:00 AM,12/7/2016,10:11:00 AM
1845,Airport,134,Trip Completed,12/7/2016,9:41:00 AM,12/7/2016,10:52:00 AM
1846,City,237,Cancelled,12/7/2016,9:43:00 AM,NA,NA
1847,City,NA,No Cars Available,12/7/2016,9:45:00 AM,NA,NA
1848,City,130,Cancelled,12/7/2016,9:41:00 AM,NA,NA
1849,Airport,286,Trip Completed,12/7/2016,9:42:00 AM,12/7/2016,10:28:00 AM
1850,City,104,Trip Completed,12/7/2016,9:45:00 AM,12/7/2016,10:20:00 AM
1851,Airport,127,Trip Completed,12/7/2016,9:48:00 AM,12/7/2016,10:58:00 AM
1852,City,93,Trip Completed,12/7/2016,9:43:00 AM,12/7/2016,10:58:00 AM
1853,City,139,Cancelled,12/7/2016,9:51:00 AM,NA,NA
1854,City,142,Cancelled,12/7/2016,9:47:00 AM,NA,NA
1855,City,NA,No Cars Available,12/7/2016,9:50:00 AM,NA,NA
1856,Airport,NA,No Cars Available,12/7/2016,9:45:00 AM,NA,NA
1857,City,NA,No Cars Available,12/7/2016,9:46:00 AM,NA,NA
1858,City,264,Cancelled,12/7/2016,9:54:00 AM,NA,NA
1859,City,NA,No Cars Available,12/7/2016,9:54:00 AM,NA,NA
1860,City,193,Trip Completed,12/7/2016,9:55:00 AM,12/7/2016,10:32:00 AM
1861,City,226,Trip Completed,12/7/2016,9:56:00 AM,12/7/2016,10:34:00 AM
1862,Airport,NA,No Cars Available,12/7/2016,9:56:00 AM,NA,NA
1863,City,159,Cancelled,12/7/2016,9:55:00 AM,NA,NA
1864,City,109,Cancelled,12/7/2016,9:54:00 AM,NA,NA
1865,Airport,139,Trip Completed,12/7/2016,9:50:00 AM,12/7/2016,10:58:00 AM
1866,City,250,Cancelled,12/7/2016,9:52:00 AM,NA,NA
1867,Airport,3,Cancelled,12/7/2016,9:59:00 AM,NA,NA
1868,City,131,Cancelled,12/7/2016,9:59:00 AM,NA,NA
1869,City,NA,No Cars Available,12/7/2016,9:57:00 AM,NA,NA
1870,City,161,Trip Completed,12/7/2016,10:01:00 AM,12/7/2016,10:42:00 AM
1871,City,290,Cancelled,12/7/2016,10:04:00 AM,NA,NA
1872,City,NA,No Cars Available,12/7/2016,10:02:00 AM,NA,NA
1873,City,165,Trip Completed,12/7/2016,9:59:00 AM,12/7/2016,10:44:00 AM
1874,Airport,186,Trip Completed,12/7/2016,9:56:00 AM,12/7/2016,10:42:00 AM
1875,City,49,Cancelled,12/7/2016,10:02:00 AM,NA,NA
1876,City,261,Cancelled,12/7/2016,10:01:00 AM,NA,NA
1877,City,280,Cancelled,12/7/2016,10:03:00 AM,NA,NA
1878,City,NA,No Cars Available,12/7/2016,10:01:00 AM,NA,NA
1879,City,NA,No Cars Available,12/7/2016,10:02:00 AM,NA,NA
1880,City,9,Cancelled,12/7/2016,10:01:00 AM,NA,NA
1881,City,82,Cancelled,12/7/2016,10:04:00 AM,NA,NA
1882,Airport,233,Trip Completed,12/7/2016,10:00:00 AM,12/7/2016,11:05:00 AM
1883,City,282,Cancelled,12/7/2016,10:06:00 AM,NA,NA
1884,Airport,NA,No Cars Available,12/7/2016,10:09:00 AM,NA,NA
1885,City,20,Cancelled,12/7/2016,10:04:00 AM,NA,NA
1886,Airport,31,Trip Completed,12/7/2016,10:10:00 AM,12/7/2016,10:35:00 AM
1887,City,197,Cancelled,12/7/2016,10:08:00 AM,NA,NA
1888,City,149,Cancelled,12/7/2016,10:12:00 AM,NA,NA
1889,City,69,Trip Completed,12/7/2016,10:14:00 AM,12/7/2016,11:18:00 AM
1890,City,212,Trip Completed,12/7/2016,10:08:00 AM,12/7/2016,11:16:00 AM
1891,City,225,Trip Completed,12/7/2016,10:19:00 AM,12/7/2016,11:15:00 AM
1892,Airport,NA,No Cars Available,12/7/2016,10:22:00 AM,NA,NA
1893,City,168,Cancelled,12/7/2016,10:17:00 AM,NA,NA
1894,Airport,19,Cancelled,12/7/2016,10:19:00 AM,NA,NA
1895,City,21,Trip Completed,12/7/2016,10:20:00 AM,12/7/2016,10:52:00 AM
1896,Airport,137,Trip Completed,12/7/2016,10:23:00 AM,12/7/2016,11:25:00 AM
1897,City,142,Cancelled,12/7/2016,10:23:00 AM,NA,NA
1898,City,54,Cancelled,12/7/2016,10:27:00 AM,NA,NA
1899,City,252,Trip Completed,12/7/2016,10:26:00 AM,12/7/2016,11:32:00 AM
1900,City,22,Trip Completed,12/7/2016,10:32:00 AM,12/7/2016,11:42:00 AM
1901,Airport,242,Trip Completed,12/7/2016,10:29:00 AM,12/7/2016,11:34:00 AM
1902,City,131,Trip Completed,12/7/2016,10:34:00 AM,12/7/2016,11:46:00 AM
1903,City,185,Trip Completed,12/7/2016,10:36:00 AM,12/7/2016,11:32:00 AM
1904,City,NA,No Cars Available,12/7/2016,10:35:00 AM,NA,NA
1905,City,NA,No Cars Available,12/7/2016,10:33:00 AM,NA,NA
1906,Airport,51,Trip Completed,12/7/2016,10:38:00 AM,12/7/2016,11:22:00 AM
1907,City,119,Trip Completed,12/7/2016,10:36:00 AM,12/7/2016,11:53:00 AM
1908,Airport,205,Trip Completed,12/7/2016,10:35:00 AM,12/7/2016,11:40:00 AM
1910,Airport,193,Trip Completed,12/7/2016,10:41:00 AM,12/7/2016,11:27:00 AM
1911,Airport,65,Trip Completed,12/7/2016,10:43:00 AM,12/7/2016,11:41:00 AM
1912,Airport,NA,No Cars Available,12/7/2016,10:44:00 AM,NA,NA
1913,Airport,NA,No Cars Available,12/7/2016,10:47:00 AM,NA,NA
1914,Airport,56,Trip Completed,12/7/2016,10:42:00 AM,12/7/2016,11:52:00 AM
1915,City,78,Trip Completed,12/7/2016,10:45:00 AM,12/7/2016,11:32:00 AM
1916,Airport,144,Trip Completed,12/7/2016,10:43:00 AM,12/7/2016,11:11:00 AM
1917,City,NA,No Cars Available,12/7/2016,10:50:00 AM,NA,NA
1918,City,221,Trip Completed,12/7/2016,10:56:00 AM,12/7/2016,12:10:00 PM
1919,City,272,Trip Completed,12/7/2016,10:59:00 AM,12/7/2016,12:13:00 PM
1920,City,294,Trip Completed,12/7/2016,10:56:00 AM,12/7/2016,11:58:00 AM
1921,City,28,Cancelled,12/7/2016,10:58:00 AM,NA,NA
1922,Airport,NA,No Cars Available,12/7/2016,11:03:00 AM,NA,NA
1923,City,285,Trip Completed,12/7/2016,11:00:00 AM,12/7/2016,12:00:00 PM
1924,City,255,Trip Completed,12/7/2016,11:02:00 AM,12/7/2016,11:44:00 AM
1925,City,71,Trip Completed,12/7/2016,11:06:00 AM,12/7/2016,11:51:00 AM
1926,City,NA,No Cars Available,12/7/2016,11:10:00 AM,NA,NA
1927,City,111,Cancelled,12/7/2016,11:08:00 AM,NA,NA
1928,City,241,Trip Completed,12/7/2016,11:08:00 AM,12/7/2016,11:39:00 AM
1929,City,274,Trip Completed,12/7/2016,11:18:00 AM,12/7/2016,12:16:00 PM
1930,City,265,Trip Completed,12/7/2016,11:14:00 AM,12/7/2016,12:13:00 PM
1931,City,104,Cancelled,12/7/2016,11:13:00 AM,NA,NA
1932,City,248,Cancelled,12/7/2016,11:13:00 AM,NA,NA
1933,City,NA,No Cars Available,12/7/2016,11:21:00 AM,NA,NA
1934,Airport,3,Trip Completed,12/7/2016,11:17:00 AM,12/7/2016,12:23:00 PM
1935,City,110,Trip Completed,12/7/2016,11:16:00 AM,12/7/2016,12:17:00 PM
1936,City,NA,No Cars Available,12/7/2016,11:17:00 AM,NA,NA
1937,Airport,102,Cancelled,12/7/2016,11:26:00 AM,NA,NA
1938,Airport,156,Trip Completed,12/7/2016,11:21:00 AM,12/7/2016,12:03:00 PM
1939,City,160,Trip Completed,12/7/2016,11:18:00 AM,12/7/2016,11:54:00 AM
1940,Airport,258,Trip Completed,12/7/2016,11:20:00 AM,12/7/2016,12:37:00 PM
1941,Airport,41,Trip Completed,12/7/2016,11:29:00 AM,12/7/2016,12:09:00 PM
1942,Airport,130,Trip Completed,12/7/2016,11:26:00 AM,12/7/2016,12:27:00 PM
1943,City,NA,No Cars Available,12/7/2016,11:22:00 AM,NA,NA
1944,City,NA,No Cars Available,12/7/2016,11:30:00 AM,NA,NA
1945,Airport,175,Trip Completed,12/7/2016,11:33:00 AM,12/7/2016,12:44:00 PM
1946,Airport,181,Trip Completed,12/7/2016,11:28:00 AM,12/7/2016,12:32:00 PM
1947,Airport,191,Trip Completed,12/7/2016,11:33:00 AM,12/7/2016,12:09:00 PM
1949,Airport,18,Trip Completed,12/7/2016,11:32:00 AM,12/7/2016,12:13:00 PM
1950,City,115,Trip Completed,12/7/2016,11:33:00 AM,12/7/2016,12:04:00 PM
1951,Airport,NA,No Cars Available,12/7/2016,11:29:00 AM,NA,NA
1952,City,269,Trip Completed,12/7/2016,11:30:00 AM,12/7/2016,12:21:00 PM
1953,Airport,109,Trip Completed,12/7/2016,11:38:00 AM,12/7/2016,12:41:00 PM
1954,Airport,129,Trip Completed,12/7/2016,11:43:00 AM,12/7/2016,12:08:00 PM
1955,Airport,140,Cancelled,12/7/2016,11:47:00 AM,NA,NA
1956,City,85,Trip Completed,12/7/2016,11:45:00 AM,12/7/2016,12:32:00 PM
1957,City,33,Trip Completed,12/7/2016,11:45:00 AM,12/7/2016,12:55:00 PM
1958,Airport,52,Trip Completed,12/7/2016,11:41:00 AM,12/7/2016,12:35:00 PM
1959,City,239,Trip Completed,12/7/2016,11:48:00 AM,12/7/2016,12:20:00 PM
1960,Airport,229,Trip Completed,12/7/2016,11:47:00 AM,12/7/2016,12:48:00 PM
1961,City,162,Trip Completed,12/7/2016,11:53:00 AM,12/7/2016,12:27:00 PM
1962,City,201,Trip Completed,12/7/2016,11:59:00 AM,12/7/2016,1:01:00 PM
1963,City,81,Trip Completed,12/7/2016,11:58:00 AM,12/7/2016,1:01:00 PM
1964,City,NA,No Cars Available,12/7/2016,12:02:00 PM,NA,NA
1965,City,NA,No Cars Available,12/7/2016,11:59:00 AM,NA,NA
1966,Airport,29,Trip Completed,12/7/2016,12:05:00 PM,12/7/2016,1:12:00 PM
1967,City,NA,No Cars Available,12/7/2016,12:10:00 PM,NA,NA
1968,City,27,Trip Completed,12/7/2016,12:10:00 PM,12/7/2016,12:49:00 PM
1969,Airport,170,Cancelled,12/7/2016,12:07:00 PM,NA,NA
1970,Airport,NA,No Cars Available,12/7/2016,12:14:00 PM,NA,NA
1971,City,172,Trip Completed,12/7/2016,12:08:00 PM,12/7/2016,1:25:00 PM
1972,City,35,Trip Completed,12/7/2016,12:22:00 PM,12/7/2016,12:43:00 PM
1973,Airport,98,Trip Completed,12/7/2016,12:17:00 PM,12/7/2016,12:47:00 PM
1974,Airport,57,Trip Completed,12/7/2016,12:19:00 PM,12/7/2016,1:07:00 PM
1975,City,279,Trip Completed,12/7/2016,12:17:00 PM,12/7/2016,1:34:00 PM
